,Unnamed: 0,id,host_is_superhost,host_identity_verified,bedrooms,beds,accommodates,number_of_reviews,review_scores_rating,reviews_per_month,amenities_count,host_listings_count,instant_bookable,reviews_per_month.1,price,predicted
2797,11207,21964868,0,1,1.0,1.0,2,9,100.0,0.26,14,1.0,1,0.26,70,119.57556290030729
2798,11210,21972047,0,0,2.0,1.0,2,5,84.0,0.19,31,1.0,1,0.19,124,164.38765652747685
2799,11212,21972535,0,1,2.0,2.0,4,8,97.0,0.26,19,1.0,0,0.26,614,193.90794032013372
2800,11213,21976797,1,1,1.0,1.0,2,150,98.0,4.34,30,1.0,0,4.34,55,104.52865760335
2801,11214,21977982,1,1,1.0,1.0,2,11,100.0,0.33,17,2.0,1,0.33,47,122.1586483986209
2802,11217,21979111,0,1,3.0,3.0,4,3,100.0,0.09,29,1.0,0,0.09,175,227.8010023605019
2803,11219,21979948,0,1,1.0,1.0,2,4,100.0,0.17,17,1.0,0,0.17,86,124.37798074445239
2804,11220,21980008,0,1,1.0,2.0,2,3,100.0,0.09,16,1.0,0,0.09,125,121.67386671654916
2805,11223,21988512,0,0,1.0,1.0,2,7,97.0,0.21,22,1.0,0,0.21,599,129.65090280918224
2806,11231,21995592,0,1,1.0,1.0,2,0,0.0,0.0,19,1.0,0,0.0,95,136.05336682583655
2807,11232,21995936,0,0,2.0,3.0,4,4,100.0,0.12,18,1.0,0,0.12,100,189.90480994529372
2808,11234,21997924,0,1,2.0,3.0,4,17,92.0,0.67,14,2.0,1,0.67,150,182.98305056656716
2809,11235,22004423,0,1,3.0,4.0,4,0,0.0,0.0,12,1.0,0,0.0,275,209.77766146203976
2810,11237,22013647,0,1,1.0,1.0,2,5,95.0,0.15,21,1.0,0,0.15,149,130.55599961830887
2811,11242,22024005,0,1,2.0,2.0,4,15,96.0,0.44,10,2.0,0,0.44,85,180.06392308938848
2812,11244,22027929,0,1,3.0,3.0,5,26,86.0,0.75,14,1.0,0,0.75,400,225.984350972404
2813,11246,22028962,0,1,1.0,1.0,1,2,90.0,0.07,16,1.0,0,0.07,150,100.00293221113569
2814,11251,22041896,1,1,0.0,1.0,2,83,99.0,2.42,27,1.0,1,2.42,105,97.33828090378537
2815,11255,22053570,0,1,3.0,3.0,6,0,0.0,0.0,13,1.0,0,0.0,195,262.0338968750538
2816,11262,22070740,0,1,2.0,2.0,4,2,100.0,0.07,14,1.0,0,0.07,199,188.16215073722987
2817,11264,22072477,1,1,2.0,2.0,4,7,97.0,0.21,26,2.0,0,0.21,165,203.21627181608233
2818,11266,22076606,0,1,1.0,1.0,2,99,96.0,2.96,26,1.0,1,2.96,97,113.47941848366143
2819,11269,22081505,0,0,2.0,1.0,2,6,97.0,0.19,11,1.0,1,0.19,120,134.6932754493822
2820,11274,22094067,1,1,2.0,3.0,4,37,99.0,1.08,36,1.0,0,1.08,200,207.25407716524307
2821,11282,22100473,0,0,1.0,1.0,2,1,0.0,0.03,8,1.0,0,0.03,90,118.36234017704709
2822,11285,22102188,0,1,1.0,1.0,2,11,85.0,0.33,6,1.0,0,0.33,111,108.22550167891485
2823,11288,22103287,0,1,1.0,1.0,2,27,98.0,0.8,31,1.0,1,0.8,125,139.3818884748656
2824,11293,22113753,0,0,1.0,1.0,2,40,85.0,1.18,22,2.0,1,1.18,61,123.05581695474815
2825,11304,22143276,0,1,2.0,1.0,3,15,96.0,0.45,15,1.0,1,0.45,150,164.3531197686873
2826,11308,22153696,0,1,1.0,1.0,2,0,0.0,0.0,9,2.0,0,0.0,80,122.34284896913944
2827,11312,22159283,0,0,1.0,1.0,2,11,96.0,0.33,13,1.0,0,0.33,159,115.78235518222355
2828,11314,22162360,0,0,2.0,2.0,4,2,100.0,0.06,8,2.0,0,0.06,100,178.58483771404195
2829,11319,22170392,0,0,1.0,1.0,2,4,100.0,0.12,15,1.0,0,0.12,79,120.18881232334628
2830,11323,22171691,0,0,2.0,2.0,4,6,93.0,0.18,10,0.0,0,0.18,140,179.68822790416272
2831,11328,22183604,0,1,1.0,2.0,2,5,100.0,0.15,30,1.0,0,0.15,250,141.23007210857605
2832,11334,22187951,1,1,2.0,2.0,4,148,97.0,4.59,26,0.0,1,4.59,185,164.422769572734
2833,11335,22188437,1,0,1.0,2.0,4,17,99.0,0.5,20,1.0,1,0.5,175,169.84432251491108
2834,11336,22188492,0,1,1.0,1.0,2,2,90.0,0.09,16,1.0,0,0.09,175,124.35507645536715
2835,11339,22189826,0,1,2.0,1.0,2,1,100.0,0.03,15,1.0,1,0.03,125,143.25260966208776
2836,11340,22190151,1,1,1.0,1.0,4,33,99.0,0.97,23,1.0,1,0.97,134,173.5459473094637
2837,11342,22198208,0,0,4.0,5.0,9,0,0.0,0.0,16,1.0,0,0.0,350,354.578793755269
2838,11359,22218266,0,1,1.0,1.0,2,9,96.0,0.27,10,1.0,0,0.27,130,113.67344050294872
2839,11373,22247006,1,1,1.0,1.0,2,24,100.0,0.7,26,1.0,0,0.7,179,130.77012669518797
2840,11375,22255665,0,1,2.0,4.0,4,23,96.0,0.79,20,19.0,1,0.79,56,198.75927517164473
2841,11378,22256888,0,0,0.0,2.0,3,0,0.0,0.0,18,1.0,0,0.0,99,135.3793845201954
2842,11380,22258971,0,1,1.0,2.0,4,22,98.0,0.65,11,2.0,1,0.65,180,159.73532702590427
2843,11385,22273164,1,0,1.0,1.0,2,29,99.0,0.86,29,1.0,1,0.86,80,132.51519572938432
2844,11387,22275610,0,1,1.0,1.0,2,35,92.0,1.03,20,2.0,0,1.03,102,122.24171327905714
2845,11389,22286071,0,0,1.0,2.0,2,2,80.0,0.06,31,1.0,1,0.06,243,143.6871644882549
2846,11394,22297111,0,0,0.0,1.0,2,4,100.0,0.12,25,1.0,0,0.12,71,114.33049315955175
2847,11397,22298345,0,1,2.0,2.0,3,0,0.0,0.0,9,1.0,0,0.0,80,164.5449413052699
2848,11398,22299023,1,1,1.0,1.0,2,21,99.0,0.71,24,1.0,0,0.71,157,128.1007745569076
2849,11403,22302445,0,0,1.0,1.0,2,3,100.0,0.12,10,2.0,0,0.12,149,113.70751443442585
2850,11410,22316089,0,1,1.0,1.0,2,2,100.0,0.06,26,1.0,1,0.06,54,138.5656256187669
2851,11419,22333506,0,0,2.0,2.0,4,23,89.0,0.68,22,1.0,0,0.68,205,193.4225957427447
2852,11435,22366682,0,1,2.0,2.0,4,16,99.0,0.48,13,1.0,1,0.48,150,183.62377910754145
2853,11437,22367852,1,1,1.0,1.0,2,84,98.0,2.48,23,2.0,0,2.48,122,111.6399285695251
2854,11438,22374354,0,1,1.0,1.0,2,13,97.0,0.39,14,1.0,0,0.39,135,118.29247959972162
2855,11441,22375858,0,1,2.0,4.0,4,13,95.0,0.48,31,1.0,0,0.48,130,205.7714732524696
2856,11446,22383098,0,1,2.0,3.0,4,38,85.0,1.19,19,3.0,1,1.19,120,186.53299216290378
2857,11448,22383593,1,1,2.0,3.0,4,56,100.0,1.65,16,1.0,0,1.65,150,173.5396977982967
2858,11449,22383767,0,1,2.0,3.0,4,47,89.0,1.45,16,3.0,1,1.45,126,179.64156870384727
2859,11452,22384042,0,1,1.0,1.0,2,11,98.0,0.33,21,85.0,1,0.33,210,181.06328762964688
2860,11453,22389584,0,1,2.0,2.0,4,60,90.0,1.79,21,1.0,1,1.79,83,184.2898599007404
2861,11457,22396098,0,1,1.0,1.0,1,0,0.0,0.0,5,1.0,0,0.0,80,91.52584030059832
2862,11463,22405550,0,0,1.0,1.0,2,0,0.0,0.0,15,1.0,0,0.0,150,128.67517147496244
2863,11468,22409274,0,1,1.0,2.0,2,6,93.0,0.18,12,1.0,0,0.18,195,115.69413049442926
2864,11470,22410104,0,1,1.0,1.0,2,8,100.0,0.26,20,3.0,0,0.26,156,129.08629783625918
2865,11474,22426509,0,0,1.0,1.0,2,0,0.0,0.0,10,2.0,0,0.0,60,122.12575990976774
2866,11485,22448502,0,1,0.0,1.0,2,77,86.0,2.36,15,2.0,1,2.36,49,84.25782049398593
2867,11490,22452706,0,1,1.0,1.0,2,0,0.0,0.0,14,2.0,1,0.0,85,129.93684459311524
2868,11499,22476372,0,1,2.0,2.0,4,15,98.0,0.47,21,1.0,1,0.47,130,195.30147580612987
2869,11506,22508650,0,1,3.0,4.0,4,2,100.0,0.06,18,1.0,0,0.06,300,210.454651449496
2870,11507,22508949,1,1,1.0,2.0,4,75,97.0,2.33,23,1.0,0,2.33,150,159.75392237655086
2871,11508,22510214,0,1,2.0,4.0,4,58,94.0,1.79,17,4.0,0,1.79,115,176.09998549096542
2872,11510,22523182,0,0,1.0,1.0,2,27,99.0,0.86,25,1.0,1,0.86,129,128.6632789119962
2873,11511,22524410,1,1,1.0,1.0,2,31,100.0,0.96,33,1.0,0,0.96,95,138.65072797941457
2874,11516,22539692,0,0,1.0,2.0,4,24,99.0,0.73,16,1.0,0,0.73,155,163.49268423748384
2875,11518,22540900,0,0,1.0,1.0,2,0,0.0,0.0,6,1.0,0,0.0,90,115.77956338323982
2876,11522,22548945,0,1,3.0,5.0,4,1,100.0,0.44,21,2.0,0,0.44,394,211.04204412252636
2877,11526,22556978,0,1,1.0,1.0,2,19,83.0,0.57,12,22.0,0,0.57,124,127.8690654021061
2878,11527,22557593,1,0,1.0,1.0,2,17,99.0,0.68,20,1.0,0,0.68,95,121.16475234739454
2879,11528,22558072,0,1,2.0,2.0,4,10,98.0,0.31,13,2.0,0,0.31,210,185.4211942356219
2880,11536,22590636,0,1,0.0,1.0,2,18,99.0,0.54,7,2.0,0,0.54,75,87.22523577375108
2881,11537,22590702,0,1,1.0,1.0,2,2,90.0,0.07,23,1.0,1,0.07,250,134.95462714731644
2882,11538,22591187,0,1,1.0,1.0,2,1,100.0,0.03,25,1.0,0,0.03,110,136.99720374266218
2883,11540,22593803,0,1,1.0,1.0,2,5,84.0,0.16,18,1.0,1,0.16,58,127.44556695515851
2884,11543,22604050,0,0,1.0,2.0,4,1,100.0,0.41,21,1.0,0,0.41,96,174.1580164863181
2885,11545,22605745,1,1,1.0,1.0,1,11,100.0,0.34,27,3.0,0,0.34,80,112.18908803020769
2886,11548,22607979,0,1,3.0,3.0,4,1,100.0,0.03,27,1.0,0,0.03,209,225.48996202646697
2887,11554,22611636,0,1,1.0,1.0,2,4,100.0,0.13,24,1.0,0,0.13,110,134.71132101663994
2888,11556,22613995,0,0,1.0,1.0,2,8,98.0,0.27,24,1.0,0,0.27,189,132.01338689043763
2889,11560,22624476,0,1,1.0,1.0,2,11,98.0,0.33,12,1.0,0,0.33,115,115.88810661948332
2890,11561,22625820,0,1,2.0,2.0,4,20,92.0,0.68,22,1.0,0,0.68,200,195.0665405638099
2891,11569,22642664,1,0,1.0,1.0,2,27,95.0,0.86,28,1.0,0,0.86,195,131.11134132757928
2892,11572,22646646,0,1,1.0,1.0,2,83,97.0,2.56,36,1.0,1,2.56,80,131.43321550192144
2893,11576,22660676,0,0,1.0,1.0,2,11,96.0,0.41,24,1.0,0,0.41,95,131.04463655403828
2894,11579,22661348,0,0,1.0,1.0,2,10,91.0,0.3,9,1.0,1,0.3,40,111.11767451251846
2895,11585,22670486,0,1,2.0,2.0,4,6,100.0,0.18,19,1.0,1,0.18,400,194.78889090421399
2896,11586,22670599,0,1,2.0,2.0,4,16,100.0,0.54,26,2.0,0,0.54,180,202.0088418592972
2897,11587,22670935,0,1,2.0,2.0,2,12,100.0,0.39,36,2.0,0,0.39,280,168.63907310967653
2898,11590,22679414,1,1,2.0,2.0,4,87,98.0,2.64,28,1.0,0,2.64,170,184.24293891545756
2899,11592,22679718,0,1,2.0,6.0,6,10,96.0,0.36,21,6.0,0,0.36,453,240.67393666595126
2900,11593,22684623,0,0,0.0,1.0,2,14,91.0,0.43,21,1.0,1,0.43,106,107.00579596140803
2901,11594,22688205,0,1,1.0,1.0,2,6,100.0,0.18,29,1.0,0,0.18,110,141.42527810115757
2902,11598,22697827,0,1,2.0,1.0,3,7,100.0,0.22,19,1.0,0,0.22,120,171.43890434509206
2903,11603,22710011,0,1,0.0,1.0,2,8,100.0,0.25,11,1.0,0,0.25,150,94.82972967179805
2904,11605,22711015,0,0,2.0,2.0,4,10,96.0,0.34,7,1.0,0,0.34,185,174.49408433318098
2905,11607,22712579,0,0,4.0,1.0,1,6,93.0,0.18,20,1.0,0,0.18,25,163.5043655161661
2906,11624,22757307,1,1,2.0,2.0,4,140,99.0,4.25,29,1.0,0,4.25,128,171.5740864644019
2907,11629,22764927,0,0,1.0,1.0,2,8,95.0,0.25,24,1.0,0,0.25,109,132.3769065669127
2908,11631,22779768,1,1,1.0,1.0,2,22,96.0,0.68,22,1.0,1,0.68,128,126.028679167415
2909,11639,22792520,1,1,1.0,1.0,2,109,98.0,3.55,27,10.0,0,3.55,66,113.64956747988256
2910,11640,22803939,0,1,2.0,5.0,2,4,100.0,0.12,12,1.0,0,0.12,89,130.32253098024268
2911,11643,22807937,0,1,1.0,1.0,2,23,96.0,0.7,19,1.0,0,0.7,86,122.86756540695986
2912,11650,22837425,0,1,1.0,1.0,2,13,100.0,0.5,25,1.0,0,0.5,195,133.1303378035363
2913,11651,22837625,0,1,1.0,2.0,2,0,0.0,0.0,12,1.0,1,0.0,100,124.60584311844967
2914,11652,22839210,0,1,1.0,2.0,4,14,100.0,0.48,27,1.0,0,0.48,196,183.157149703581
2915,11655,22853545,0,0,2.0,4.0,4,9,100.0,0.31,30,1.0,1,0.31,130,204.1189986348412
2916,11663,22861659,0,1,3.0,5.0,3,10,94.0,0.31,10,1.0,0,0.31,100,170.94171100553837
2917,11667,22875034,0,0,2.0,3.0,4,15,83.0,0.46,17,1.0,1,0.46,149,187.237480355078
2918,11670,22883559,0,0,4.0,5.0,6,1,100.0,0.39,32,1.0,0,0.39,175,294.0346779600913
2919,11674,22915199,0,0,3.0,4.0,4,4,100.0,0.16,32,1.0,0,0.16,206,228.0903436545741
2920,11681,22923380,0,1,1.0,0.0,2,35,95.0,1.17,23,1.0,0,1.17,125,126.66841514761951
2921,11684,22930683,0,1,0.0,1.0,2,102,94.0,3.12,17,2.0,1,3.12,60,79.93257608201512
2922,11687,22937221,0,1,1.0,1.0,2,122,96.0,3.74,15,2.0,1,3.74,68,91.7398730352989
2923,11694,22970154,0,1,2.0,2.0,3,6,100.0,0.2,11,1.0,0,0.2,189,158.31383068794455
2924,11698,22980314,0,1,3.0,4.0,4,9,98.0,0.3,48,1.0,0,0.3,414,251.59956494600232
2925,11700,22983519,0,0,1.0,1.0,2,8,100.0,0.25,11,1.0,1,0.25,132,113.7907235611341
2926,11701,22984437,0,1,3.0,3.0,3,1,100.0,0.03,4,1.0,0,0.03,95,168.05879859235648
2927,11708,23012601,0,0,2.0,4.0,5,6,100.0,0.18,20,1.0,0,0.18,152,214.91035812895035
2928,11712,23019398,0,1,2.0,2.0,3,16,100.0,0.54,16,1.0,0,0.54,100,162.5955752874022
2929,11717,23029169,0,1,3.0,4.0,4,1,0.0,0.03,22,1.0,0,0.03,130,223.9030612408219
2930,11718,23030108,0,1,2.0,2.0,3,2,100.0,0.07,14,1.0,0,0.07,99,163.73321373379477
2931,11721,23032518,0,0,2.0,2.0,4,19,96.0,0.58,18,1.0,0,0.58,281,188.11943365689456
2932,11729,23054732,0,1,1.0,1.0,2,14,97.0,0.44,14,1.0,0,0.44,140,117.93135399582262
2933,11730,23054833,0,0,2.0,2.0,4,11,91.0,0.34,31,1.0,0,0.34,170,209.22662948833687
2934,11731,23055114,0,0,1.0,1.0,2,8,100.0,0.26,10,1.0,0,0.26,110,111.88323094323829
2935,11736,23070268,0,1,2.0,2.0,2,7,94.0,0.23,9,1.0,0,0.23,135,131.15769505159346
2936,11738,23082999,0,1,1.0,1.0,2,7,91.0,0.22,11,2.0,1,0.22,75,117.0082576312916
2937,11740,23085668,0,0,2.0,2.0,4,3,100.0,0.09,20,1.0,0,0.09,110,194.9547868210778
2938,11743,23098827,0,1,1.0,1.0,2,5,96.0,0.15,12,1.0,1,0.15,93,118.04489912208663
2939,11746,23105158,0,0,3.0,3.0,3,13,89.0,0.41,36,1.0,0,0.41,199,209.81245752522085
2940,11751,23107022,0,1,4.0,4.0,4,1,100.0,0.06,19,1.0,0,0.06,125,232.18164240046576
2941,11753,23114845,0,1,2.0,3.0,4,0,0.0,0.0,32,2.0,0,0.0,240,220.78810352042586
2942,11754,23115440,1,1,1.0,1.0,2,11,100.0,0.37,22,2.0,0,0.37,130,128.70673313393328
2943,11760,23134142,0,1,1.0,1.0,2,11,100.0,0.34,15,1.0,0,0.34,129,119.9995005229819
2944,11765,23141363,1,1,1.0,1.0,2,38,98.0,1.2,25,1.0,0,1.2,152,125.32605145396374
2945,11775,23186976,0,0,3.0,4.0,4,5,88.0,0.17,24,1.0,0,0.17,199,217.3971808940741
2946,11783,23211027,0,0,1.0,0.0,2,0,0.0,0.0,12,2.0,0,0.0,60,126.89811851380556
2947,11784,23212588,0,0,1.0,1.0,2,8,97.0,0.26,27,0.0,0,0.26,110,135.8676303306309
2948,11785,23214465,0,1,2.0,2.0,4,2,100.0,0.07,20,1.0,0,0.07,200,196.8213768142919
2949,11790,23243563,0,1,1.0,1.0,2,4,95.0,0.13,9,2.0,0,0.13,57,114.227931977395
2950,11797,23260652,0,1,2.0,2.0,4,13,89.0,0.41,8,2.0,1,0.41,230,178.51447735079205
2951,11803,23271929,0,1,2.0,2.0,4,0,0.0,0.0,13,2.0,0,0.0,100,195.42319873007222
2952,11804,23272585,0,1,1.0,1.0,1,6,83.0,0.2,19,2.0,0,0.2,70,104.38816136970132
2953,11805,23272847,0,1,2.0,4.0,2,24,98.0,0.76,30,1.0,0,0.76,185,152.65395106827503
2954,11818,23319061,0,1,1.0,1.0,2,0,0.0,0.0,9,1.0,0,0.0,44,121.78400099340728
2955,11823,23326462,0,1,3.0,4.0,4,11,96.0,0.41,24,3.0,0,0.41,165,217.73676902926985
2956,11825,23333275,1,0,0.0,1.0,2,32,99.0,1.01,9,1.0,0,1.01,180,82.09869743688739
2957,11835,23350810,0,1,1.0,1.0,2,7,89.0,0.23,22,1.0,0,0.23,140,131.84484623427284
2958,11836,23352284,0,1,1.0,1.0,2,10,100.0,0.32,24,1.0,1,0.32,175,133.51950338594713
2959,11846,23376501,1,1,1.0,1.0,1,9,98.0,0.29,12,3.0,0,0.29,85,91.33029262556227
2960,11847,23383172,1,0,1.0,1.0,2,22,98.0,0.7,23,1.0,0,0.7,135,125.13565954690237
2961,11852,23394883,0,0,2.0,2.0,2,17,99.0,0.56,19,1.0,0,0.56,150,140.65218967362188
2962,11860,23424640,0,0,2.0,2.0,2,2,90.0,0.07,18,1.0,0,0.07,136,144.08835767692054
2963,11866,23428150,0,1,1.0,1.0,2,6,100.0,0.2,19,3.0,1,0.2,109,128.63938346760983
2964,11867,23429690,1,0,1.0,1.0,2,32,99.0,1.01,23,2.0,0,1.01,85,122.99227106791172
2965,11869,23430951,1,1,2.0,2.0,4,23,98.0,0.74,17,2.0,1,0.74,350,186.1901428391435
2966,11871,23444029,0,1,2.0,3.0,4,12,100.0,0.42,21,2.0,0,0.42,344,194.06312699910376
2967,11875,23446879,0,1,3.0,4.0,6,9,93.0,0.29,25,1.0,0,0.29,150,268.04257257074676
2968,11876,23447107,0,1,2.0,2.0,4,6,73.0,0.2,12,1.0,0,0.2,286,186.25361201650486
2969,11877,23448508,0,0,2.0,2.0,3,3,73.0,0.1,20,0.0,1,0.1,219,172.2274952420854
2970,11885,23482652,0,0,2.0,2.0,4,3,93.0,0.09,6,1.0,0,0.09,50,175.4241303729192
2971,11891,23496192,0,0,1.0,1.0,2,3,100.0,0.1,15,1.0,0,0.1,150,120.45126151228202
2972,11897,23501320,1,1,2.0,2.0,4,18,100.0,0.58,26,1.0,0,0.58,299,199.29693427546414
2973,11905,23520779,0,0,1.0,1.0,2,0,0.0,0.0,12,2.0,0,0.0,150,125.04808357038264
2974,11911,23540861,0,1,1.0,1.0,2,4,100.0,0.13,8,1.0,0,0.13,79,111.82048018248281
2975,11917,23571733,0,1,1.0,1.0,2,10,84.0,0.33,11,2.0,1,0.33,150,116.63277694713535
2976,11918,23574507,1,1,1.0,1.0,2,136,96.0,4.42,31,2.0,0,4.42,52,107.1514400469355
2977,11920,23575414,1,1,1.0,1.0,2,229,97.0,7.19,26,1.0,1,7.19,62,75.44697831069152
2978,11921,23579793,0,0,3.0,3.0,4,1,100.0,0.03,15,1.0,1,0.03,125,207.0821647465391
2979,11925,23593065,0,1,2.0,2.0,4,13,98.0,0.46,15,2.0,0,0.46,250,187.15434417455282
2980,11926,23600415,0,1,1.0,2.0,4,27,91.0,0.86,20,1.0,0,0.86,299,170.48596332778527
2981,11929,23606353,1,1,1.0,1.0,2,18,96.0,0.57,23,1.0,0,0.57,216,128.07539983513982
2982,11931,23607505,0,1,1.0,1.0,2,13,98.0,0.41,25,2.0,0,0.41,99,134.53436465289798
2983,11934,23610764,0,0,1.0,1.0,2,0,0.0,0.0,13,4.0,1,0.0,85,128.13223323981248
2984,11939,23628998,1,1,1.0,1.0,2,22,100.0,0.7,17,1.0,0,0.7,125,118.06234731766345
2985,11940,23637555,0,1,2.0,2.0,4,16,99.0,0.54,40,1.0,0,0.54,470,221.58469530368336
2986,11947,23645991,0,0,1.0,1.0,2,29,99.0,0.93,18,1.0,0,0.93,100,117.68262895140776
2987,11960,23684523,0,1,1.0,1.0,2,0,0.0,0.0,7,1.0,0,0.0,70,118.93520348315485
2988,11961,23690299,0,0,1.0,2.0,4,6,83.0,0.2,14,1.0,1,0.2,143,166.9362702257984
2989,11964,23693134,0,0,1.0,1.0,2,6,93.0,0.19,19,1.0,1,0.19,100,126.33956636098884
2990,11976,23728637,0,1,1.0,2.0,3,9,83.0,0.32,10,1.0,0,0.32,86,136.99358180896022
2991,11977,23728775,0,1,4.0,5.0,4,8,97.0,0.3,38,1.0,0,0.3,390,255.7731028279067
2992,11978,23728825,0,1,1.0,1.0,2,10,100.0,0.32,21,1.0,0,0.32,120,128.82674070445879
2993,11982,23747999,0,0,1.0,1.0,2,11,98.0,0.36,19,1.0,0,0.36,150,124.11575773784588
2994,11984,23757197,1,1,2.0,3.0,3,1,100.0,0.05,36,2.0,0,0.05,140,192.5118132088034
2995,11986,23757703,0,1,1.0,1.0,2,15,100.0,0.49,8,1.0,0,0.49,99,108.74698325365765
2996,11987,23758415,0,1,1.0,1.0,1,27,96.0,0.87,27,2.0,0,0.87,88,109.14269325793028
2997,11992,23770069,0,0,3.0,3.0,4,5,96.0,0.18,29,1.0,0,0.18,88,225.79958389802846
2998,11994,23776251,0,1,1.0,1.0,2,16,96.0,0.53,16,1.0,0,0.53,157,120.18494132254044
2999,12001,23780893,1,1,1.0,1.0,2,17,99.0,0.55,15,1.0,0,0.55,120,116.58827165949613
3000,12005,23795607,0,0,1.0,1.0,2,3,93.0,0.1,16,1.0,0,0.1,90,122.41973325068912
3001,12007,23801933,0,1,2.0,2.0,3,10,94.0,0.34,18,11.0,0,0.34,153,173.8298185803336
3002,12010,23814393,0,1,0.0,1.0,2,7,80.0,0.23,12,22.0,1,0.23,132,111.37914279366846
3003,12012,23815632,0,1,1.0,1.0,3,7,100.0,0.23,41,1.0,0,0.23,157,182.76716435485298
3004,12019,23820189,1,1,2.0,3.0,3,20,97.0,0.71,28,2.0,0,0.71,300,175.68709844916424
3005,12024,23833578,0,1,2.0,2.0,4,2,100.0,0.07,12,1.0,0,0.07,271,185.38373852913492
3006,12027,23836707,0,1,1.0,1.0,2,6,100.0,0.2,28,1.0,0,0.2,138,139.91637363758326
3007,12028,23836967,0,1,1.0,1.0,2,5,92.0,0.16,11,1.0,0,0.16,177,116.468001536528
3008,12037,23864493,0,0,1.0,1.0,4,7,91.0,0.23,7,1.0,1,0.23,148,157.91917383817457
3009,12041,23874962,0,1,1.0,1.0,2,1,0.0,0.03,30,1.0,1,0.03,200,152.06633690950056
3010,12043,23878466,0,0,1.0,1.0,2,3,100.0,0.1,6,2.0,0,0.1,150,108.18563786063523
3011,12045,23880524,0,0,1.0,1.0,2,26,98.0,0.85,13,2.0,1,0.85,99,112.34930940890186
3012,12046,23886272,0,0,1.0,1.0,2,16,91.0,0.52,13,1.0,1,0.52,150,115.07401385419064
3013,12049,23890875,0,1,2.0,3.0,2,7,94.0,0.23,30,1.0,0,0.23,119,159.439051462295
3014,12051,23897024,0,0,2.0,2.0,4,0,0.0,0.0,12,2.0,0,0.0,220,192.3566482888184
3015,12053,23899829,1,1,1.0,1.0,2,138,100.0,4.45,27,3.0,1,4.45,60,101.84009826445998
3016,12057,23921356,0,1,1.0,1.0,2,10,98.0,0.34,27,1.0,0,0.34,180,137.4534149749503
3017,12061,23941565,1,1,4.0,4.0,4,21,98.0,0.69,33,1.0,0,0.69,300,245.2531411485175
3018,12063,23950151,1,1,1.0,2.0,2,55,100.0,2.38,25,1.0,0,2.38,72,114.43391499050249
3019,12070,23959230,0,0,1.0,1.0,2,15,99.0,0.48,12,1.0,1,0.48,80,113.37886342278057
3020,12071,23959882,0,0,2.0,3.0,4,4,100.0,0.13,36,1.0,0,0.13,120,215.74200879029593
3021,12073,23963946,1,1,0.0,3.0,4,123,95.0,4.05,25,1.0,0,4.05,160,126.3246933912186
3022,12074,23971011,1,1,3.0,3.0,4,17,100.0,0.55,17,1.0,1,0.55,180,205.4264253251476
3023,12075,23971504,1,1,0.0,1.0,2,142,98.0,4.64,31,2.0,1,4.64,104,85.39334487576119
3024,12078,23972937,1,1,2.0,2.0,4,29,97.0,1.03,21,2.0,0,1.03,119,189.30938853139662
3025,12081,23984081,0,0,3.0,2.0,5,6,100.0,0.2,13,1.0,0,0.2,160,228.72292454248287
3026,12084,23986945,0,1,1.0,2.0,2,4,95.0,0.13,9,1.0,0,0.13,60,111.7821918422335
3027,12092,24008958,0,1,3.0,3.0,4,13,96.0,0.42,29,1.0,0,0.42,199,225.37809197953908
3028,12093,24010871,1,1,1.0,1.0,2,47,97.0,1.54,28,2.0,0,1.54,50,127.5362269861128
3029,12095,24013945,0,1,1.0,1.0,1,9,98.0,0.29,19,2.0,0,0.29,65,102.52493882515647
3030,12098,24027533,0,0,1.0,1.0,1,0,0.0,0.0,10,2.0,1,0.0,105,98.14006324667983
3031,12100,24035311,0,0,1.0,1.0,2,5,96.0,0.17,11,1.0,1,0.17,75,114.86088199781778
3032,12104,24036354,0,0,2.0,2.0,4,1,60.0,0.03,10,1.0,0,0.03,220,184.16134768531867
3033,12112,24049463,0,1,1.0,1.0,2,19,100.0,0.64,34,1.0,1,0.64,135,145.1975676033531
3034,12126,24097052,1,0,1.0,2.0,2,6,97.0,0.22,14,5.0,0,0.22,75,117.1439141191633
3035,12129,24111530,0,1,1.0,1.0,2,17,99.0,0.56,22,1.0,0,0.56,191,128.3184354627541
3036,12130,24112843,0,1,2.0,2.0,4,8,98.0,0.28,17,1.0,0,0.28,198,190.9411345510623
3037,12134,24127417,1,1,1.0,1.0,2,81,98.0,2.67,27,1.0,1,2.67,75,116.17895903981287
3038,12136,24128286,0,1,2.0,3.0,4,0,0.0,0.0,10,0.0,0,0.0,200,188.06479359168355
3039,12141,24137393,1,1,1.0,1.0,2,78,96.0,2.54,17,2.0,1,2.54,48,103.66252746966993
3040,12142,24144229,0,1,2.0,2.0,4,12,98.0,0.4,27,2.0,0,0.4,220,204.8473118595668
3041,12143,24149918,0,1,1.0,1.0,2,9,96.0,0.37,15,1.0,0,0.37,75,120.27299517159227
3042,12144,24151266,0,1,1.0,1.0,2,5,95.0,0.16,11,1.0,0,0.16,60,116.26106659959787
3043,12149,24156102,0,0,1.0,1.0,2,1,100.0,0.11,4,0.0,1,0.11,110,104.56670322687668
3044,12154,24171387,1,0,1.0,1.0,2,26,100.0,0.86,17,1.0,0,0.86,120,115.10995236337014
