,beds,accommodates,price
10552,3.0,5,$299.00
10553,2.0,3,$86.00
10554,1.0,2,$135.00
10555,3.0,4,$175.00
10556,2.0,3,$135.00
10557,1.0,2,$65.00
10558,1.0,2,$140.00
10559,1.0,4,$250.00
10560,2.0,4,$250.00
10561,1.0,2,$100.00
10562,1.0,2,$180.00
10563,1.0,3,$86.00
10564,1.0,2,$125.00
10565,1.0,2,$80.00
10566,1.0,2,$119.00
10567,2.0,4,$60.00
10568,1.0,2,$80.00
10569,3.0,4,$175.00
10570,2.0,2,$70.00
10571,2.0,4,$100.00
10572,1.0,2,$125.00
10573,1.0,2,$220.00
10574,3.0,4,$250.00
10575,1.0,2,$500.00
10576,3.0,4,$146.00
10577,3.0,4,$125.00
10578,1.0,2,$68.00
10579,1.0,1,$73.00
10580,1.0,2,$80.00
10581,1.0,2,$184.00
10582,1.0,2,$80.00
10583,1.0,2,$123.00
10584,6.0,4,$120.00
10585,1.0,2,$209.00
10586,1.0,2,$80.00
10587,4.0,4,$250.00
10588,3.0,4,$119.00
10589,1.0,2,$143.00
10590,2.0,4,$110.00
10591,4.0,4,$440.00
10592,4.0,4,$364.00
10593,1.0,1,$60.00
10594,1.0,2,$120.00
10595,4.0,4,$780.00
10596,2.0,3,$110.00
10597,4.0,4,$104.00
10598,2.0,2,$225.00
10599,2.0,4,$150.00
10600,4.0,4,$700.00
10601,3.0,4,$600.00
10602,4.0,4,$149.00
10603,1.0,2,$132.00
10604,3.0,4,$118.00
10605,1.0,1,$170.00
10606,1.0,2,$121.00
10607,3.0,4,$81.00
10608,2.0,4,$160.00
10609,2.0,4,$199.00
10610,3.0,6,$300.00
10611,1.0,2,$103.00
10612,1.0,2,$228.29
10613,1.0,2,$140.00
10614,1.0,2,$80.00
10615,2.0,3,$48.00
10616,1.0,2,$80.00
10617,1.0,2,$60.00
10618,1.0,2,$112.00
10619,2.0,4,$244.00
10620,8.0,8,$306.00
10621,2.0,4,$269.00
10622,2.0,2,$143.00
10623,2.0,4,$760.00
10624,1.0,2,$122.00
10625,1.0,2,$109.00
10626,1.0,2,$95.00
10627,1.0,2,$98.00
10628,1.0,2,$90.00
10629,1.0,3,$185.00
10630,1.0,2,$150.00
10631,5.0,6,$115.00
10632,1.0,2,$115.00
10633,1.0,2,$95.00
10634,18.0,16,$651.43
10635,3.0,4,$250.00
10636,2.0,4,$165.00
10637,1.0,2,$70.00
10638,3.0,4,$304.00
10639,1.0,1,$87.00
10640,2.0,4,$282.00
10641,1.0,2,$120.00
10642,1.0,2,$69.00
10643,1.0,2,$127.00
10644,1.0,2,$60.00
10645,3.0,3,$110.00
10646,1.0,2,$299.00
10647,1.0,2,$140.00
10648,1.0,2,$149.00
10649,1.0,3,$110.00
10650,1.0,2,$45.00
10651,2.0,4,$250.00
10652,1.0,2,$106.00
10653,1.0,2,$90.00
10654,2.0,4,$196.00
10655,1.0,2,$80.00
10656,1.0,2,$100.00
10657,1.0,2,$70.00
10658,1.0,2,$150.00
10659,1.0,3,$290.00
10660,1.0,2,$125.00
10661,1.0,2,$85.00
10662,1.0,2,$115.00
10663,3.0,4,$295.00
10664,1.0,2,$220.00
10665,0.0,4,$333.00
10666,2.0,2,$30.00
10667,4.0,4,$199.00
10668,1.0,4,$150.00
10669,1.0,2,$89.00
10670,0.0,2,$160.00
10671,2.0,4,$225.00
10672,1.0,2,$130.00
10673,3.0,4,$175.00
10674,1.0,2,$130.00
10675,1.0,2,$120.00
10676,1.0,2,$75.00
10677,1.0,2,$110.00
10678,1.0,2,$100.00
10679,3.0,4,$137.00
10680,2.0,5,$280.00
10681,2.0,2,$84.00
10682,2.0,4,$98.00
10683,2.0,4,$125.00
10684,2.0,4,$84.00
10685,2.0,4,$191.00
10686,1.0,1,$45.00
10687,1.0,2,$69.00
10688,2.0,4,$375.00
10689,1.0,2,$160.00
10690,2.0,4,$170.00
10691,2.0,4,$48.00
10692,1.0,2,$49.00
10693,5.0,4,$300.00
10694,2.0,4,$200.00
10695,3.0,6,$463.00
10696,1.0,2,$134.00
10697,1.0,2,$150.00
10698,1.0,2,$100.00
10699,2.0,2,$190.00
10700,4.0,4,$190.00
10701,2.0,4,$100.00
10702,1.0,4,$125.00
10703,3.0,4,$200.00
10704,2.0,4,$250.00
10705,3.0,4,$176.00
10706,2.0,3,$300.00
10707,1.0,2,$210.00
10708,1.0,2,$90.00
10709,1.0,2,$120.00
10710,3.0,4,$199.00
10711,1.0,2,$99.00
10712,2.0,4,$156.00
10713,2.0,4,$315.00
10714,1.0,2,$34.00
10715,1.0,2,$99.00
10716,3.0,3,$200.00
10717,2.0,4,$195.00
10718,4.0,4,$108.00
10719,1.0,2,$125.00
10720,1.0,2,$100.00
10721,1.0,2,$36.00
10722,1.0,2,$110.00
10723,1.0,2,$125.00
10724,2.0,3,$120.00
10725,1.0,2,$300.00
10726,1.0,2,$150.00
10727,3.0,4,$150.00
10728,1.0,2,$80.00
10729,1.0,2,$110.00
10730,1.0,3,$150.00
10731,5.0,4,$200.00
10732,1.0,2,$250.00
10733,1.0,2,$95.00
10734,2.0,4,$440.00
10735,1.0,2,$117.00
10736,1.0,2,$140.00
10737,2.0,2,$52.00
10738,1.0,2,$120.00
10739,1.0,2,$110.00
10740,2.0,4,$205.71
10741,2.0,4,$300.00
10742,1.0,2,$98.00
10743,1.0,2,$85.00
10744,1.0,2,$100.00
10745,1.0,2,$53.00
10746,2.0,3,$200.00
10747,1.0,2,$110.00
10748,4.0,7,$256.00
10749,1.0,2,$160.00
10750,1.0,2,$110.00
10751,3.0,4,$225.00
10752,2.0,4,$65.00
10753,1.0,2,$120.00
10754,1.0,2,$225.00
10755,2.0,3,$95.00
10756,1.0,2,$250.00
10757,2.0,4,$554.00
10758,1.0,2,$136.00
10759,1.0,2,$150.00
10760,2.0,4,$159.00
10761,2.0,4,$438.00
10762,1.0,2,$70.00
10763,1.0,2,$150.00
10764,3.0,2,$135.00
10765,1.0,2,$49.00
10766,1.0,2,$95.00
10767,4.0,5,$330.00
10768,1.0,2,$99.00
10769,1.0,2,$171.00
10770,3.0,4,$110.00
10771,2.0,4,$165.00
10772,1.0,2,$180.00
10773,4.0,4,$175.00
10774,3.0,4,$250.00
10775,2.0,2,$75.00
10776,2.0,4,$200.00
10777,1.0,3,$77.00
10778,3.0,4,$250.00
10779,1.0,2,$93.00
10780,4.0,5,$200.00
10781,1.0,2,$137.00
10782,0.0,4,$150.00
10783,1.0,2,$97.00
10784,2.0,4,$250.00
10785,1.0,2,$140.00
10786,1.0,2,$45.00
10787,1.0,2,$100.00
10788,2.0,2,$125.00
10789,2.0,4,$200.00
10790,3.0,6,$109.00
10791,1.0,2,$70.00
10792,1.0,2,$125.00
10793,1.0,2,$99.00
10794,1.0,2,$82.00
10795,2.0,4,$225.00
10796,1.0,2,$65.00
10797,2.0,2,$282.00
10798,1.0,2,$230.00
10799,3.0,5,$60.00
10800,2.0,4,$250.00
10801,2.0,4,$108.00
10802,1.0,2,$69.00
10803,1.0,2,$105.00
10804,4.0,4,$84.00
10805,2.0,4,$221.00
10806,7.0,6,$457.00
10807,2.0,4,$115.00
10808,4.0,5,$198.00
10809,1.0,2,$140.00
10810,0.0,2,$160.00
10811,2.0,4,$200.00
10812,1.0,1,$80.00
10813,1.0,1,$120.00
10814,1.0,2,$52.00
10815,6.0,4,$681.00
10816,1.0,2,$111.00
10817,2.0,2,$74.00
10818,1.0,1,$32.00
10819,1.0,2,$175.00
10820,1.0,2,$46.00
10821,2.0,3,$190.00
10822,5.0,5,$249.00
10823,1.0,2,$80.00
10824,2.0,4,$175.00
10825,1.0,2,$80.00
10826,2.0,4,$119.00
10827,2.0,4,$169.00
10828,2.0,4,$295.00
10829,1.0,2,$80.00
10830,4.0,6,$115.00
10831,2.0,4,$94.00
10832,1.0,2,$105.00
10833,1.0,2,$100.00
10834,1.0,2,$120.00
10835,1.0,2,$125.00
10836,2.0,3,$175.00
10837,2.0,2,$49.00
10838,1.0,2,$80.00
10839,1.0,2,$140.00
10840,1.0,2,$169.00
10841,2.0,4,$200.00
10842,1.0,2,$90.00
10843,1.0,2,$100.00
10844,1.0,2,$90.00
10845,1.0,2,$42.00
10846,1.0,2,$100.00
10847,1.0,2,$120.00
10848,2.0,4,$500.00
10849,3.0,4,$250.00
10850,1.0,2,$220.00
10851,1.0,2,$230.00
10852,1.0,4,$100.00
10853,1.0,2,$125.00
10854,1.0,2,$44.00
10855,2.0,4,$170.00
10856,1.0,2,$98.00
10857,1.0,2,$110.00
10858,3.0,6,$270.00
10859,1.0,2,$100.00
10860,2.0,4,$130.00
10861,1.0,4,$88.00
10862,4.0,5,$185.00
10863,1.0,2,$125.00
10864,1.0,2,$148.00
10865,2.0,4,$395.00
10866,1.0,2,$99.00
10867,1.0,2,$175.00
10868,2.0,4,$91.00
10869,1.0,2,$145.00
10870,2.0,3,$55.00
10871,4.0,7,$175.00
10872,1.0,2,$60.00
10873,1.0,2,$280.00
10874,1.0,2,$95.00
10875,2.0,4,$255.00
10876,1.0,2,$170.00
10877,1.0,2,$67.00
10878,4.0,4,$145.00
10879,1.0,4,$100.00
10880,2.0,2,$153.00
10881,1.0,2,$94.00
10882,1.0,1,$75.00
10883,1.0,2,$94.00
10884,1.0,2,$118.00
10885,1.0,2,$100.00
10886,1.0,2,$60.00
10887,2.0,4,$73.00
10888,1.0,1,$149.00
10889,1.0,2,$75.00
10890,2.0,4,$250.00
10891,5.0,6,$230.00
10892,1.0,3,$89.00
10893,1.0,2,$95.00
10894,2.0,4,$370.00
10895,1.0,2,$109.00
10896,1.0,2,$95.00
10897,5.0,5,$550.00
10898,1.0,2,$89.00
10899,6.0,6,$463.00
10900,2.0,4,$255.00
10901,1.0,2,$243.00
10902,5.0,4,$203.00
10903,2.0,4,$359.00
10904,2.0,4,$200.00
10905,1.0,2,$250.00
10906,1.0,3,$185.00
10907,2.0,4,$200.00
10908,4.0,4,$580.00
10909,3.0,4,$180.00
10910,1.0,2,$38.00
10911,1.0,2,$175.00
10912,2.0,4,$135.00
10913,2.0,4,$180.00
10914,1.0,2,$80.00
10915,2.0,4,$200.00
10916,1.0,2,$80.00
10917,1.0,2,$99.00
10918,2.0,4,$106.00
10919,1.0,2,$86.00
10920,0.0,2,$81.00
10921,1.0,2,$73.00
10922,1.0,1,$50.00
10923,2.0,4,$320.00
10924,1.0,2,$32.00
10925,1.0,2,$99.00
10926,1.0,2,$120.00
10927,1.0,3,$115.00
10928,2.0,4,"$1,179.00"
10929,2.0,2,$130.00
10930,1.0,2,$143.00
10931,1.0,2,$150.00
10932,1.0,2,$150.00
10933,2.0,3,$63.00
10934,2.0,4,$190.00
10935,1.0,2,$125.00
10936,2.0,4,$250.00
10937,1.0,2,$170.00
10938,2.0,4,$220.00
10939,1.0,2,$184.00
10940,2.0,4,$152.00
10941,1.0,2,$139.00
10942,5.0,4,$300.00
10943,1.0,1,$50.00
10944,3.0,4,$425.00
10945,2.0,4,$275.00
10946,1.0,2,$125.00
10947,1.0,2,$75.00
10948,1.0,2,$110.00
10949,2.0,4,$375.00
10950,1.0,3,$144.00
10951,1.0,2,$150.00
10952,1.0,1,$57.57
10953,2.0,4,$125.00
10954,4.0,4,$175.00
10955,2.0,3,$87.14
10956,1.0,2,$70.00
10957,4.0,4,$125.00
10958,4.0,4,$600.00
10959,2.0,4,$195.00
10960,1.0,1,$28.00
10961,1.0,2,$198.00
10962,1.0,2,$160.00
10963,3.0,4,$90.00
10964,1.0,4,$285.00
10965,1.0,2,$89.00
10966,2.0,4,$180.00
10967,1.0,2,$129.00
10968,1.0,2,$125.00
10969,1.0,2,$50.00
10970,2.0,2,$90.00
10971,1.0,2,$50.00
10972,1.0,2,$79.00
10973,1.0,2,$120.00
10974,1.0,2,$130.00
10975,2.0,3,$135.00
10976,1.0,2,$89.00
10977,2.0,4,$150.00
10978,1.0,2,$100.00
10979,1.0,1,$70.00
10980,2.0,6,$223.00
10981,3.0,4,$225.00
10982,1.0,4,$100.00
10983,1.0,2,$138.00
10984,1.0,2,$26.00
10985,1.0,2,$150.00
10986,1.0,2,$70.00
10987,1.0,2,$150.00
10988,2.0,4,$149.00
10989,1.0,2,$89.00
10990,1.0,2,$200.00
10991,4.0,4,$99.00
10992,2.0,3,$109.00
10993,2.0,2,$85.00
10994,1.0,2,$135.00
10995,1.0,3,$172.00
10996,2.0,4,$169.00
10997,1.0,2,$100.00
10998,2.0,4,$200.00
10999,1.0,2,$52.00
11000,3.0,8,$440.00
11001,1.0,2,$70.00
11002,1.0,2,$79.00
11003,1.0,2,$100.00
11004,1.0,2,$150.00
11005,2.0,3,$109.00
11006,2.0,2,$42.00
11007,1.0,2,$75.00
11008,1.0,2,$88.00
11009,3.0,4,$175.00
11010,2.0,2,$84.00
11011,5.0,5,$500.00
11012,1.0,4,$190.00
11013,1.0,2,$140.00
11014,4.0,4,$635.00
11015,1.0,2,$70.00
11016,1.0,2,$65.00
11017,2.0,4,$200.00
11018,1.0,2,$149.00
11019,1.0,2,$200.00
11020,1.0,2,$90.00
11021,2.0,4,$250.00
11022,2.0,4,$145.00
11023,1.0,2,$37.00
11024,1.0,2,$55.00
11025,1.0,3,$120.00
11026,3.0,4,$350.00
11027,4.0,4,$179.00
11028,1.0,2,$100.00
11029,1.0,4,$100.00
11030,1.0,2,$80.00
11031,1.0,2,$126.00
11032,1.0,2,$155.00
11033,1.0,3,$40.00
11034,6.0,4,$326.00
11035,2.0,5,$250.00
11036,2.0,4,$125.00
11037,2.0,4,$253.00
11038,0.0,2,$120.00
11039,1.0,2,$70.00
11040,1.0,2,$75.00
11041,1.0,1,$71.00
11042,2.0,3,$80.00
11043,1.0,2,$70.00
11044,3.0,4,$256.00
11045,2.0,4,$225.00
11046,2.0,4,$230.00
11047,1.0,2,$222.00
11048,1.0,2,$150.00
11049,2.0,2,$125.00
11050,2.0,4,$180.00
11051,1.0,2,$82.00
11052,1.0,2,$110.00
11053,2.0,4,$180.00
11054,2.0,3,$123.00
11055,1.0,3,$130.00
11056,2.0,4,$119.00
11057,1.0,2,$120.00
11058,1.0,2,$105.00
11059,2.0,4,$200.00
11060,2.0,4,$200.00
11061,2.0,4,$160.00
11062,1.0,2,$64.00
11063,1.0,4,$125.00
11064,1.0,2,$109.00
11065,2.0,3,$110.00
11066,1.0,2,$95.00
11067,1.0,2,$90.00
11068,1.0,2,$218.00
11069,2.0,2,$302.00
11070,2.0,4,$180.00
11071,1.0,3,$203.00
11072,4.0,4,$300.00
11073,1.0,2,$149.00
11074,1.0,2,$50.00
11075,2.0,4,$250.00
11076,2.0,2,$60.00
11077,1.0,4,$142.00
11078,1.0,2,$129.00
11079,2.0,4,$105.00
11080,2.0,4,$110.00
11081,2.0,2,$151.00
11082,2.0,3,$129.00
11083,2.0,4,$110.00
11084,1.0,2,$150.00
11085,1.0,2,$92.00
11086,1.0,2,$129.00
11087,2.0,3,$150.00
11088,1.0,2,$115.00
11089,1.0,2,$120.00
11090,2.0,4,$109.00
11091,1.0,2,$160.00
11092,1.0,2,$200.00
11093,2.0,4,$240.00
11094,1.0,2,$70.00
11095,3.0,4,$599.00
11096,1.0,2,$30.00
11097,1.0,2,$139.00
11098,2.0,4,$200.00
11099,2.0,4,$140.00
11100,2.0,4,$295.00
11101,1.0,2,$120.00
11102,3.0,4,$204.00
11103,4.0,4,$328.00
11104,1.0,2,$60.00
11105,1.0,2,$85.00
11106,4.0,4,$250.00
11107,3.0,4,$75.00
11108,2.0,4,$185.00
11109,1.0,2,$85.00
11110,2.0,4,$152.00
11111,3.0,3,$190.00
11112,1.0,2,$57.00
11113,2.0,4,$138.00
11114,2.0,4,$109.00
11115,4.0,4,$195.00
11116,1.0,2,$225.00
11117,1.0,2,$175.00
11118,1.0,2,$175.00
11119,1.0,2,$48.00
11120,1.0,2,$139.00
11121,2.0,4,$160.00
11122,2.0,4,$180.00
11123,1.0,2,$99.00
11124,1.0,3,$85.00
11125,2.0,2,$90.00
11126,1.0,2,$80.00
11127,1.0,2,$65.00
11128,1.0,2,$130.00
11129,1.0,1,$46.00
11130,1.0,2,$80.00
11131,1.0,3,$125.00
11132,1.0,2,$85.00
11133,3.0,4,$150.00
11134,1.0,2,$125.00
11135,1.0,2,$75.00
11136,1.0,2,$90.00
11137,1.0,2,$114.00
11138,2.0,4,$300.00
11139,1.0,2,$149.00
11140,1.0,2,$75.00
11141,1.0,2,$95.00
11142,1.0,1,$33.00
11143,1.0,1,$40.00
11144,1.0,2,$115.00
11145,3.0,5,$250.00
11146,1.0,4,$75.00
11147,3.0,3,$96.00
11148,1.0,2,$250.00
11149,1.0,2,$100.00
11150,1.0,2,$58.00
11151,1.0,1,$37.00
11152,1.0,2,$48.00
11153,1.0,1,$48.00
11154,3.0,4,$130.00
11155,1.0,2,$140.00
11156,2.0,4,$500.00
11157,1.0,3,$75.00
11158,1.0,2,$100.00
11159,3.0,4,$144.00
11160,3.0,4,$90.00
11161,2.0,4,$130.00
11162,1.0,2,$155.00
11163,1.0,2,$125.00
11164,1.0,4,$65.00
11165,1.0,2,$54.00
11166,1.0,2,$75.00
11167,1.0,2,$150.00
11168,4.0,3,$75.00
11169,3.0,4,$160.00
11170,1.0,1,$130.00
11171,1.0,2,$80.00
11172,1.0,4,$130.00
11173,1.0,4,$134.00
11174,1.0,2,$135.00
11175,3.0,4,$300.00
11176,2.0,4,$139.00
11177,2.0,4,$153.00
11178,1.0,2,$125.00
11179,1.0,2,$70.00
11180,1.0,3,$125.00
11181,2.0,4,$220.00
11182,5.0,4,$250.00
11183,2.0,2,$100.00
11184,1.0,2,$120.00
11185,1.0,2,$220.00
11186,2.0,4,$300.00
11187,1.0,2,$220.00
11188,1.0,2,$100.00
11189,2.0,4,$72.00
11190,1.0,2,$139.00
11191,1.0,1,$54.00
11192,1.0,2,$120.00
11193,1.0,2,"$8,000.00"
11194,1.0,2,$179.00
11195,2.0,4,$99.00
11196,1.0,2,$75.00
11197,2.0,2,$135.00
11198,1.0,2,$49.00
11199,2.0,2,$100.00
11200,2.0,4,$250.00
11201,2.0,3,$103.00
11202,2.0,4,$120.00
11203,4.0,4,$340.00
11204,4.0,4,$300.00
11205,1.0,2,$43.00
11206,1.0,2,$49.00
11207,1.0,2,$70.00
11208,1.0,2,$120.00
11209,2.0,3,$100.00
11210,1.0,2,$124.00
11211,1.0,2,$162.00
11212,2.0,4,$614.00
11213,1.0,2,$55.00
11214,1.0,2,$47.00
11215,1.0,2,$98.00
11216,1.0,2,$41.00
11217,3.0,4,$175.00
11218,1.0,2,$46.00
11219,1.0,2,$86.00
11220,2.0,2,$125.00
11221,2.0,4,$149.00
11222,1.0,2,$229.00
11223,1.0,2,$599.00
11224,2.0,4,$300.00
11225,1.0,2,$85.00
11226,1.0,2,$95.00
11227,1.0,2,$104.00
11228,1.0,2,$89.00
11229,3.0,4,$220.00
11230,2.0,4,$134.00
11231,1.0,2,$95.00
11232,3.0,4,$100.00
11233,5.0,6,$180.00
11234,3.0,4,$150.00
11235,4.0,4,$275.00
11236,1.0,2,$130.00
11237,1.0,2,$149.00
11238,1.0,2,$150.00
11239,2.0,4,$200.00
11240,1.0,2,$150.00
11241,1.0,2,$110.00
11242,2.0,4,$85.00
11243,1.0,2,$176.00
11244,3.0,5,$400.00
11245,1.0,2,$70.00
11246,1.0,1,$150.00
11247,4.0,6,$160.00
11248,2.0,2,$150.00
11249,2.0,2,$75.00
11250,1.0,2,$90.00
11251,1.0,2,$105.00
11252,1.0,2,$89.00
11253,1.0,2,$80.00
11254,1.0,2,$55.00
11255,3.0,6,$195.00
11256,1.0,2,$46.00
11257,1.0,2,$180.00
11258,1.0,2,$50.00
11259,2.0,4,$60.00
11260,2.0,4,$195.00
11261,2.0,4,$210.00
11262,2.0,4,$199.00
11263,1.0,2,$75.00
11264,2.0,4,$165.00
11265,3.0,4,$75.00
11266,1.0,2,$97.00
11267,2.0,4,$190.00
11268,1.0,2,$90.00
11269,1.0,2,$120.00
11270,1.0,2,$134.00
11271,2.0,3,$100.00
11272,1.0,2,$170.00
11273,1.0,2,$80.00
11274,3.0,4,$200.00
11275,3.0,4,$396.43
11276,1.0,2,$140.00
11277,2.0,3,$90.00
11278,1.0,2,$80.00
11279,1.0,2,$45.00
11280,1.0,2,$130.00
11281,2.0,4,$250.00
11282,1.0,2,$90.00
11283,1.0,2,$135.00
11284,1.0,2,$65.00
11285,1.0,2,$111.00
11286,1.0,2,$275.00
11287,1.0,2,$65.00
11288,1.0,2,$125.00
11289,1.0,2,$88.00
11290,1.0,2,$97.00
11291,4.0,4,$119.00
11292,1.0,2,$75.00
11293,1.0,2,$61.00
11294,1.0,2,$213.00
11295,1.0,2,$78.00
11296,1.0,2,$113.00
11297,1.0,2,$99.00
11298,3.0,4,$300.00
11299,3.0,4,$119.00
11300,4.0,5,$200.00
11301,2.0,4,$171.00
11302,3.0,8,$150.00
11303,1.0,2,$100.00
11304,1.0,3,$150.00
11305,1.0,2,$55.00
11306,1.0,2,$129.00
11307,2.0,2,$70.00
11308,1.0,2,$80.00
11309,1.0,2,$116.00
11310,1.0,2,$118.00
11311,2.0,4,$100.00
11312,1.0,2,$159.00
11313,1.0,2,$190.00
11314,2.0,4,$100.00
11315,1.0,2,$43.98
11316,1.0,2,$250.00
11317,1.0,2,$100.00
11318,2.0,4,$149.00
11319,1.0,2,$79.00
11320,1.0,3,$145.00
11321,2.0,4,$180.00
11322,2.0,2,$45.00
11323,2.0,4,$140.00
11324,2.0,4,$95.00
11325,1.0,2,$65.00
11326,4.0,4,$350.00
11327,1.0,2,$150.00
11328,2.0,2,$250.00
11329,3.0,4,$199.00
11330,1.0,2,$99.00
11331,2.0,3,$135.00
11332,1.0,2,$90.00
11333,2.0,4,$144.00
11334,2.0,4,$185.00
11335,2.0,4,$175.00
11336,1.0,2,$175.00
11337,1.0,2,$190.00
11338,2.0,4,$220.00
11339,1.0,2,$125.00
11340,1.0,4,$134.00
11341,0.0,2,$125.00
11342,5.0,9,$350.00
11343,1.0,2,$136.00
11344,1.0,2,$100.00
11345,1.0,2,$99.00
11346,1.0,2,$99.00
11347,1.0,2,$125.00
11348,2.0,4,$182.00
11349,1.0,2,$46.00
11350,1.0,3,$120.00
11351,2.0,4,$420.00
11352,1.0,2,$165.00
11353,1.0,2,$86.00
11354,3.0,6,$390.00
11355,1.0,2,$250.00
11356,1.0,2,$250.00
11357,1.0,1,$40.00
11358,2.0,4,$170.00
11359,1.0,2,$130.00
11360,4.0,2,$110.00
11361,2.0,4,$190.00
11362,1.0,2,$280.00
11363,1.0,4,$150.00
11364,1.0,2,$91.00
11365,2.0,4,$215.00
11366,1.0,2,$115.00
11367,2.0,2,$200.00
11368,2.0,4,$56.00
11369,1.0,2,$50.00
11370,1.0,2,$160.00
11371,1.0,2,$129.00
11372,2.0,4,$150.00
11373,1.0,2,$179.00
11374,4.0,4,$56.00
11375,4.0,4,$56.00
11376,4.0,4,$55.71
11377,1.0,2,$95.00
11378,2.0,3,$99.00
11379,2.0,4,$170.00
11380,2.0,4,$180.00
11381,2.0,4,$148.00
11382,2.0,4,$225.00
11383,3.0,4,$160.00
11384,2.0,4,$140.00
11385,1.0,2,$80.00
11386,2.0,3,$75.00
11387,1.0,2,$102.00
11388,1.0,2,$95.00
11389,2.0,2,$243.00
11390,1.0,2,$130.00
11391,2.0,2,$90.00
11392,2.0,2,$150.00
11393,2.0,4,$170.00
11394,1.0,2,$71.00
11395,3.0,3,$50.00
11396,2.0,2,$132.00
11397,2.0,3,$80.00
11398,1.0,2,$157.00
11399,1.0,2,$113.00
11400,1.0,1,$78.00
11401,2.0,2,$250.00
11402,1.0,2,$249.00
11403,1.0,2,$149.00
11404,1.0,3,$123.00
11405,1.0,3,$89.00
11406,2.0,3,$100.00
11407,1.0,2,$108.00
11408,2.0,4,$231.86
11409,1.0,2,$85.00
11410,1.0,2,$54.00
11411,1.0,2,$60.00
11412,2.0,4,$228.00
11413,2.0,2,$125.00
11414,1.0,2,$65.00
11415,0.0,2,$140.00
11416,2.0,2,$75.00
11417,1.0,2,$170.00
11418,3.0,3,$148.00
11419,2.0,4,$205.00
11420,1.0,2,$103.00
11421,1.0,2,$99.00
11422,2.0,2,$199.00
11423,1.0,2,$176.00
11424,1.0,2,$121.00
11425,1.0,3,$116.00
11426,1.0,2,$80.00
11427,1.0,2,$125.00
11428,1.0,2,$55.00
11429,2.0,3,$99.00
11430,1.0,2,$75.00
11431,4.0,4,$114.00
11432,1.0,2,$120.00
11433,4.0,4,$219.00
11434,2.0,4,$60.00
11435,2.0,4,$150.00
11436,1.0,2,$120.00
11437,1.0,2,$122.00
11438,1.0,2,$135.00
11439,2.0,2,$105.00
11440,1.0,2,$153.00
11441,4.0,4,$130.00
11442,1.0,2,$48.00
11443,1.0,2,$100.00
11444,2.0,4,$102.00
11445,1.0,2,$80.00
11446,3.0,4,$120.00
11447,3.0,4,$117.00
11448,3.0,4,$150.00
11449,3.0,4,$126.00
11450,1.0,2,$199.00
11451,3.0,4,$119.00
11452,1.0,2,$210.00
11453,2.0,4,$83.00
11454,1.0,2,$69.00
11455,1.0,2,$199.00
11456,1.0,2,$50.00
11457,1.0,1,$80.00
11458,1.0,2,$80.00
11459,1.0,2,$149.00
11460,1.0,2,$80.00
11461,2.0,4,$48.00
11462,1.0,3,$80.00
11463,1.0,2,$150.00
11464,1.0,2,$160.00
11465,8.0,8,$280.00
11466,1.0,2,$211.00
11467,1.0,2,$80.00
11468,2.0,2,$195.00
11469,1.0,4,$99.00
11470,1.0,2,$156.00
11471,3.0,4,$270.00
11472,2.0,4,$190.00
11473,2.0,4,$206.00
11474,1.0,2,$60.00
11475,2.0,4,$140.00
11476,1.0,2,$70.00
11477,2.0,4,$130.00
11478,1.0,2,$150.00
11479,2.0,3,$125.00
11480,3.0,3,$135.00
11481,4.0,4,$306.00
11482,2.0,4,$191.00
11483,1.0,2,$90.00
11484,1.0,2,$42.86
11485,1.0,2,$49.00
11486,1.0,2,$180.00
11487,0.0,4,$99.00
11488,2.0,4,$145.00
11489,1.0,2,$89.00
11490,1.0,2,$85.00
11491,1.0,4,$138.00
11492,4.0,6,$295.00
11493,1.0,2,$115.00
11494,1.0,2,$80.00
11495,4.0,4,$450.00
11496,1.0,2,$135.00
11497,1.0,2,$80.00
11498,3.0,4,$100.00
11499,2.0,4,$130.00
11500,1.0,2,$75.00
11501,1.0,2,$70.00
11502,1.0,2,$89.00
11503,1.0,2,$100.00
11504,1.0,2,$105.00
11505,2.0,4,$190.00
11506,4.0,4,$300.00
11507,2.0,4,$150.00
11508,4.0,4,$115.00
11509,2.0,3,$85.00
11510,1.0,2,$129.00
11511,1.0,2,$95.00
11512,2.0,4,$350.00
11513,2.0,2,$140.00
11514,2.0,4,$325.00
11515,1.0,2,$59.00
11516,2.0,4,$155.00
11517,3.0,4,$300.00
11518,1.0,2,$90.00
11519,3.0,4,$189.00
11520,2.0,4,$92.00
11521,4.0,4,$262.00
11522,5.0,4,$394.00
11523,1.0,1,$78.00
11524,1.0,1,$78.00
11525,1.0,2,$82.00
11526,1.0,2,$124.71
11527,1.0,2,$95.00
11528,2.0,4,$210.00
11529,2.0,2,$108.00
11530,1.0,2,$91.00
11531,0.0,2,$81.00
11532,1.0,4,$90.00
11533,4.0,4,$350.00
11534,1.0,2,$180.00
11535,1.0,2,$65.00
11536,1.0,2,$75.00
11537,1.0,2,$250.00
11538,1.0,2,$110.00
11539,2.0,3,$139.00
11540,1.0,2,$58.00
11541,1.0,2,$175.00
11542,1.0,2,$170.00
11543,2.0,4,$96.00
11544,2.0,4,$280.00
11545,1.0,1,$80.00
11546,2.0,3,$70.00
11547,1.0,2,$75.00
11548,3.0,4,$209.00
11549,2.0,3,$100.00
